Timestamp,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
01:07.7,,24.7,1.59,0.063794091,56.34,35.672647,139.7184222,0,7.3,47.9,2.02,6,,,
01:07.8,,24.8,1.6,0.108770005,56.51,35.6726455,139.7184228,0,7.3,48.8,2.02,6,,,
01:07.9,,24.9,1.61,0.13952671,56.68,35.672644,139.7184232,0,7.3,48.2,2.02,6,,,
01:08.0,,25,1.6,0.151540875,56.83,35.6726427,139.7184235,0,7.3,49.6,2.02,6,,,
01:08.1,,25.1,1.6,0.146603376,56.99,35.6726413,139.7184238,0,7.3,47,2.02,6,,,
01:08.2,,25.2,1.59,0.128374532,57.14,35.6726402,139.7184248,0,7.3,45.7,2.02,6,,,
01:08.3,,25.3,1.58,0.099325188,57.31,35.6726388,139.7184257,0,7.3,46.6,2.02,6,,,
01:08.4,0:00:31,25.4,1.57,0.063084356,57.45,35.672638,139.7184268,0,7.3,46.6,2.02,6,,,
01:08.5,,25.5,1.56,0.025718411,57.61,35.6726368,139.7184278,0,7.3,45.9,2.02,6,,,
01:08.6,,25.6,1.55,-0.007562732,57.77,35.6726357,139.718429,0,7.3,45.2,2.02,6,,,
01:08.7,,25.7,1.54,-0.034429036,57.92,35.6726345,139.7184297,0,7.3,44.6,2.02,6,,,
01:08.8,,25.8,1.53,-0.055794131,58.06,35.6726333,139.7184303,0,7.3,45,2.02,6,,,
01:08.9,,25.9,1.51,-0.07532727,58.21,35.672632,139.7184308,0,7.4,46.3,2.02,6,,,
01:09.0,,26,1.5,-0.094103828,58.37,35.6726307,139.7184315,0,7.4,47,2.02,6,,,
01:09.1,,26.1,1.5,-0.107102968,58.54,35.6726293,139.7184322,0,7.4,46.7,2.02,6,,,
01:09.2,,26.2,1.5,-0.108754568,58.71,35.6726278,139.7184325,0,7.4,45.4,2.02,6,,,
01:09.3,,26.3,1.51,-0.098131329,58.86,35.6726265,139.7184332,0,7.4,45,2.02,6,,,
01:09.4,0:00:32,26.4,1.53,-0.076877035,59.03,35.6726253,139.7184342,0,7.4,46.1,2.02,6,,,
01:09.5,,26.5,1.54,-0.04632147,59.18,35.672624,139.7184348,0,7.4,46.2,2.02,6,,,
01:09.6,,26.6,1.56,-0.009651398,59.33,35.6726227,139.718435,0,7.4,47.4,2.02,6,,,
01:09.7,,26.7,1.56,0.023668902,59.48,35.6726213,139.7184352,0,7.4,47.4,2.02,6,,,
01:09.8,,26.8,1.53,0.03991003,59.63,35.67262,139.718435,0,7.4,48.7,2.02,6,,,
01:09.9,,26.9,1.5,0.030580627,59.77,35.6726187,139.7184352,0,7.4,47,2.02,6,,,
01:10.0,,27,1.47,-0.000658326,59.94,35.6726172,139.7184353,0,7.4,46.4,2.02,6,,,
01:10.1,,27.1,1.46,-0.039761499,60.11,35.6726157,139.7184348,0,7.4,47.5,2.02,6,,,
01:10.2,,27.2,1.47,-0.070209265,60.3,35.672614,139.718435,0,7.4,49.6,2.02,6,,,
01:10.3,,27.3,1.49,-0.079806522,60.49,35.6726123,139.718435,0,7.4,51.8,2.02,6,,,
01:10.4,0:00:33,27.4,1.53,-0.061066408,60.71,35.6726103,139.7184353,0,7.5,49.9,2.02,6,,,
01:10.5,,27.5,1.6,-0.009071799,60.91,35.6726085,139.7184355,0,7.5,47.5,2.02,6,,,
01:10.6,,27.6,1.68,0.077463642,61.14,35.6726065,139.7184358,0,7.5,48.5,2.02,6,,,
01:10.7,,27.7,1.78,0.192831323,61.36,35.6726045,139.7184358,0,7.5,48.4,2.02,6,,,
01:10.8,,27.8,1.86,0.322320461,61.56,35.6726027,139.7184358,0,7.5,49.6,2.02,6,,,
01:10.9,,27.9,1.92,0.443894207,61.78,35.6726007,139.7184355,0,7.5,48.1,2.02,6,,,
01:11.0,,28,1.97,0.536992431,62,35.6725988,139.7184358,0,7.6,48.9,2.02,6,,,
01:11.1,,28.1,2.02,0.594434202,62.23,35.6725967,139.7184362,0,7.6,49.1,2.02,6,,,
01:11.2,,28.2,2.06,0.620930135,62.42,35.672595,139.7184367,0,7.6,49.4,2.02,6,,,
01:11.3,,28.3,2.08,0.619465172,62.63,35.6725932,139.718437,0,7.6,50.6,2.02,6,,,
01:11.4,0:00:34,28.4,2.09,0.588170528,62.84,35.6725913,139.7184375,0,7.7,50.8,2.02,6,,,
01:11.5,,28.5,2.09,0.527902305,63.04,35.6725895,139.7184375,0,7.7,48.5,2.02,6,,,
01:11.6,,28.6,2.07,0.442995131,63.23,35.6725878,139.7184375,0,7.7,47.8,2.02,6,,,
01:11.7,,28.7,2.04,0.33836326,63.41,35.6725862,139.7184377,0,7.7,48.6,2.02,6,,,
01:11.8,,28.8,2.01,0.222974107,63.63,35.6725842,139.7184373,0,7.7,45.2,2.02,6,,,
01:11.9,,28.9,1.99,0.111290522,63.85,35.6725823,139.7184375,0,7.7,44.3,2.02,6,,,
01:12.0,,29,1.98,0.016265562,64.02,35.6725807,139.7184377,0,7.8,46,2.02,6,,,
01:12.1,,29.1,1.98,-0.055443563,64.23,35.6725788,139.7184377,0,7.8,42.9,2.02,6,,,
01:12.2,,29.2,1.98,-0.101690643,64.41,35.6725772,139.7184378,0,7.8,40.2,2.02,6,,,
01:12.3,,29.3,1.97,-0.12477915,64.62,35.6725753,139.7184377,0,7.8,41.1,2.02,6,,,
01:12.4,0:00:35,29.4,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,42.1,2.05,5,,,
01:12.5,,29.5,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,0,2.05,5,,,
01:12.6,,29.6,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,0,2.05,5,,,
01:12.7,,29.7,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,0,2.05,5,,,
01:12.8,,29.8,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,0,2.05,5,,,
01:12.9,,29.9,1.96,-0.13403967,64.75,35.6725742,139.718438,0,7.8,0,2.05,5,,,
01:13.0,,30,0.48,-1.208694816,65.57,35.6725668,139.7184378,0,7.8,43.4,2.05,5,,,
01:13.1,,30.1,0.4,-1.744855523,65.72,35.6725655,139.7184375,0,7.8,41.3,2.05,5,,,
01:13.2,,30.2,0.44,-2.019448996,65.77,35.672565,139.7184375,0,7.9,39.3,2.05,5,,,
01:13.3,,30.3,0.54,-2.013850451,65.89,35.672564,139.7184378,0,7.9,40.2,2.05,5,,,
01:13.4,0:00:36,30.4,0.66,-1.776699901,66.02,35.6725628,139.718438,0,7.9,43.6,2.05,5,,,
01:13.5,,30.5,0.77,-1.390588164,66.16,35.672562,139.7184392,0,7.9,43.6,2.05,5,,,
01:13.6,,30.6,0.88,-0.939223588,66.26,35.6725613,139.7184398,0,7.9,43.6,2.05,5,,,
01:13.7,,30.7,0.95,-0.493728548,66.37,35.6725603,139.71844,0,7.9,44.4,2.05,5,,,
01:13.8,,30.8,1,-0.106868222,66.39,35.6725602,139.7184402,0,7.9,42.1,2.05,5,,,
01:13.9,,30.9,1.02,0.187494993,66.45,35.6725598,139.7184407,0,7.9,41.1,2.05,5,,,
01:14.0,,31,0.99,0.371810704,66.53,35.6725592,139.7184403,0,7.9,44,2.05,5,,,
01:14.1,,31.1,0.95,0.445008248,66.61,35.6725585,139.7184402,0,7.9,43.8,2.05,5,,,
01:14.2,,31.2,0.89,0.422055602,66.69,35.6725578,139.7184398,0,7.9,43.1,2.05,5,,,
01:14.3,,31.3,0.83,0.328249216,66.74,35.6725577,139.7184393,0,7.9,42.9,2.05,5,,,
01:14.4,0:00:37,31.4,0.77,0.19215712,66.82,35.672557,139.718439,0,7.9,43.6,2.05,5,,,
01:14.5,,31.5,0.72,0.041985799,66.88,35.6725565,139.7184388,0,7.9,43.3,2.05,5,,,
01:14.6,,31.6,0.68,-0.096701108,66.94,35.672556,139.7184385,0,7.9,44.8,2.05,5,,,
01:14.7,,31.7,0.66,-0.206328496,67,35.6725555,139.7184387,0,7.9,43.8,2.05,5,,,
01:14.8,,31.8,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,46,2.05,5,,,
01:14.9,,31.9,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.0,,32,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.1,,32.1,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.2,,32.2,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.3,,32.3,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.4,0:00:38,32.4,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,7.9,0,2.05,5,,,
01:15.5,,32.5,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:15.6,,32.6,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:15.7,,32.7,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:15.8,,32.8,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:15.9,,32.9,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.0,,33,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.1,,33.1,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.2,,33.2,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.3,,33.3,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.4,0:00:39,33.4,0.63,-0.282134444,67.03,35.6725552,139.7184388,0,8,0,2.05,5,,,
01:16.5,,33.5,0.01,-0.105414413,67.03,35.6725525,139.7184412,0,8,43.3,2.05,5,,,
01:16.6,,33.6,0.01,-0.062638082,67.03,35.6725523,139.7184412,0,8,43.7,2.05,5,,,
01:16.7,,33.7,0.02,-0.028012684,67.03,35.6725522,139.7184413,0,8,45.2,2.05,5,,,
01:16.8,,33.8,0.02,0.000560477,67.03,35.6725522,139.7184415,0,8,44.8,2.05,5,,,
01:16.9,,33.9,0.02,0.021666232,67.03,35.6725522,139.7184415,0,8,43.1,2.05,5,,,
01:17.0,,34,0.02,0.033560812,67.03,35.672552,139.7184415,0,8,42.7,2.05,5,,,
01:17.1,,34.1,0.02,0.036565464,67.03,35.672552,139.7184413,0,8,42.7,2.05,5,,,
01:17.2,,34.2,0.01,0.032646108,67.03,35.6725518,139.7184415,0,8,43.6,2.05,5,,,
01:17.3,,34.3,0.01,0.024347447,67.03,35.6725518,139.7184413,0,8,43.9,2.05,5,,,
01:17.4,0:00:40,34.4,0.01,0.014109896,67.03,35.6725517,139.7184412,0,8,43.9,2.05,5,,,
01:17.5,,34.5,0,0.003900425,67.03,35.6725515,139.7184412,0,8,43.9,2.05,5,,,
01:17.6,,34.6,0,-0.004925859,67.03,35.6725515,139.7184412,0,8,42.4,2.05,5,,,
01:17.7,,34.7,0,-0.011581154,67.03,35.6725513,139.718441,0,8,41.9,2.05,5,,,
01:17.8,,34.8,0,-0.015560254,67.03,35.6725513,139.7184408,0,8,41.1,2.05,5,,,
01:17.9,,34.9,0,-0.016787887,67.03,35.6725512,139.7184408,0,8,40.2,2.05,5,,,
01:18.0,,35,0,-0.015982278,67.03,35.6725512,139.7184408,0,8,39.9,2.05,5,,,
01:18.1,,35.1,0,-0.014105599,67.03,35.672551,139.7184407,0,8,38.8,2.05,5,,,
01:18.2,,35.2,0,-0.011817684,67.03,35.672551,139.7184405,0,8,38.1,2.05,5,,,
01:18.3,,35.3,0,-0.009518386,67.03,35.6725508,139.7184405,0,8,38.1,2.05,5,,,
01:18.4,0:00:41,35.4,0,-0.007423808,67.03,35.6725507,139.7184403,0,8,38.1,2.05,5,,,
01:18.5,,35.5,0,-0.005628745,67.03,35.6725505,139.7184402,0,8,38.1,2.05,5,,,
01:18.6,,35.6,0,-0.004153835,67.03,35.6725503,139.7184402,0,8,38.1,2.05,5,,,
01:18.7,,35.7,0,-0.002978912,67.03,35.6725503,139.7184398,0,8,38.1,2.05,5,,,
01:18.8,,35.8,0,-0.002064894,67.03,35.6725502,139.7184398,0,8,38.1,2.05,5,,,
01:18.9,,35.9,0,-0.001360205,67.03,35.67255,139.7184395,0,8,38.1,2.05,5,,,
01:19.0,,36,0,-0.000810176,67.03,35.6725498,139.7184395,0,8,38.1,2.05,5,,,
01:19.1,,36.1,0,-0.000383029,67.03,35.6725497,139.7184392,0,8,38.1,2.05,5,,,
01:19.2,,36.2,0,-7.07E-05,67.03,35.6725495,139.718439,0,8,38.1,2.05,5,,,
01:19.3,,36.3,0,0.000135682,67.03,35.6725493,139.7184388,0,8,38.8,2.05,5,,,
01:19.4,0:00:42,36.4,0,0.000252985,67.03,35.6725492,139.7184387,0,8,38.8,2.05,5,,,
01:19.5,,36.5,0,0.000301601,67.03,35.672549,139.7184385,0,8,38.8,2.05,5,,,
01:19.6,,36.6,0,0.000301687,67.03,35.6725488,139.7184383,0,8,38.8,2.05,5,,,
01:19.7,,36.7,0,0.000271069,67.03,35.6725487,139.7184382,0,8,38.8,2.05,5,,,
01:19.8,,36.8,0,0.000224187,67.03,35.6725485,139.7184378,0,8,38.8,2.05,5,,,
01:19.9,,36.9,0,0.000171823,67.03,35.6725483,139.7184377,0,8,38.4,2.05,5,,,
01:20.0,,37,0,0.000121392,67.03,35.6725482,139.7184375,0,8,38.4,2.05,5,,,
01:20.1,,37.1,0,7.79E-05,67.03,35.6725482,139.7184373,0,8,38.4,2.05,5,,,
01:20.2,,37.2,0,4.39E-05,67.03,35.6725478,139.718437,0,8,38.4,2.05,5,,,
01:20.3,,37.3,0,1.90E-05,67.03,35.6725478,139.7184368,0,8,38.4,2.05,5,,,
01:20.4,0:00:43,37.4,0,1.77E-06,67.03,35.6725477,139.7184365,0,8,38.1,2.05,5,,,
01:20.5,,37.5,0,-9.55E-06,67.03,35.6725475,139.7184363,0,8,38.1,2.05,5,,,
01:20.6,,37.6,0,-1.63E-05,67.03,35.6725473,139.7184362,0,8,38.5,2.05,5,,,
01:20.7,,37.7,0,-1.96E-05,67.03,35.6725472,139.7184357,0,8,38.9,2.05,5,,,
01:20.8,,37.8,0,-2.05E-05,67.03,35.672547,139.7184355,0,8,39.8,2.05,5,,,
01:20.9,,37.9,0,-1.97E-05,67.03,35.6725468,139.7184353,0,8,40.4,2.05,5,,,
01:21.0,,38,0,-1.78E-05,67.03,35.6725467,139.718435,0,8,40.4,2.05,5,,,
01:21.1,,38.1,0,-1.54E-05,67.03,35.6725465,139.7184347,0,8,40.4,2.05,5,,,
01:21.2,,38.2,0,-1.27E-05,67.03,35.6725463,139.7184345,0,8,40.4,2.05,5,,,
01:21.3,,38.3,0,-9.93E-06,67.03,35.6725462,139.7184342,0,8,39.5,2.05,5,,,
01:21.4,0:00:44,38.4,0,-7.36E-06,67.03,35.672546,139.718434,0,8,39.5,2.05,5,,,
01:21.5,,38.5,0,-5.11E-06,67.03,35.6725458,139.7184338,0,8,39.5,2.05,5,,,
01:21.6,,38.6,0,-3.25E-06,67.03,35.6725457,139.7184335,0,8,40.4,2.05,5,,,
01:21.7,,38.7,0,-1.81E-06,67.03,35.6725455,139.7184332,0,8,40.4,2.05,5,,,
01:21.8,,38.8,0,-7.50E-07,67.03,35.6725453,139.718433,0,8,40.4,2.05,5,,,
01:21.9,,38.9,0,-2.62E-08,67.03,35.6725452,139.7184328,0,8,40.4,2.05,5,,,
01:22.0,,39,0,4.26E-07,67.03,35.672545,139.7184325,0,8,40.4,2.05,5,,,
01:22.1,,39.1,0,6.70E-07,67.03,35.6725448,139.7184322,0,8,40.4,2.05,5,,,
01:22.2,,39.2,0,7.63E-07,67.03,35.6725447,139.718432,0,8,40.4,2.05,5,,,
01:22.3,,39.3,0,7.55E-07,67.03,35.6725445,139.7184317,0,8,40.4,2.05,5,,,
01:22.4,0:00:45,39.4,0,6.86E-07,67.03,35.6725443,139.7184315,0,8,40.4,2.05,5,,,
01:22.5,,39.5,0,5.87E-07,67.03,35.6725442,139.7184312,0,8,40.4,2.05,5,,,
01:22.6,,39.6,0,4.77E-07,67.03,35.6725442,139.718431,0,8,40.4,2.05,5,,,
01:22.7,,39.7,0,3.69E-07,67.03,35.672544,139.7184308,0,8,40.4,2.05,5,,,
01:22.8,,39.8,0,2.70E-07,67.03,35.6725438,139.7184305,0,8,40.4,2.05,5,,,
01:22.9,,39.9,0,1.84E-07,67.03,35.6725437,139.7184302,0,8,40.4,2.05,5,,,
01:23.0,,40,0,1.13E-07,67.03,35.6725435,139.7184302,0,8,40.4,2.05,5,,,
01:23.1,,40.1,0,5.83E-08,67.03,35.6725433,139.7184298,0,8,40.4,2.05,5,,,
01:23.2,,40.2,0,1.78E-08,67.03,35.6725432,139.7184297,0,8,40.4,2.05,5,,,
01:23.3,,40.3,0,-1.02E-08,67.03,35.672543,139.7184295,0,8,40.8,2.05,5,,,
01:23.4,0:00:46,40.4,0,0.000145447,67.03,35.672543,139.7184292,0,8,40.8,2.05,5,,,
01:23.5,,40.5,0,0.001051571,67.03,35.6725428,139.7184292,0,8,40.8,2.05,5,,,
01:23.6,,40.6,0.01,0.003597029,67.03,35.6725427,139.7184288,0,8,40.8,2.05,5,,,
01:23.7,,40.7,0.01,0.007966404,67.03,35.6725427,139.7184287,0,8,40.8,2.05,5,,,
01:23.8,,40.8,0.01,0.013278876,67.03,35.6725425,139.7184283,0,8,40.8,2.05,5,,,
01:23.9,,40.9,0.02,0.018273149,67.03,35.6725423,139.7184282,0,8,41.3,2.05,5,,,
01:24.0,,41,0.02,0.021940829,67.03,35.6725423,139.718428,0,8,40.8,2.05,5,,,
01:24.1,,41.1,0.02,0.023740424,67.03,35.6725422,139.7184278,0,8,42.3,2.05,5,,,
01:24.2,,41.2,0.02,0.023632793,67.03,35.672542,139.7184277,0,8,40.8,2.05,5,,,
01:24.3,,41.3,0.02,0.021952106,67.03,35.6725418,139.7184275,0,8,40.2,2.05,5,,,
01:24.4,0:00:47,41.4,0.02,0.019233502,67.03,35.6725417,139.7184273,0,8,40.2,2.05,5,,,
01:24.5,,41.5,0.02,0.015963254,67.03,35.6725415,139.718427,0,8,40.2,2.05,5,,,
01:24.6,,41.6,0.02,0.012186113,67.03,35.6725415,139.7184268,0,8,40.2,2.05,5,,,
01:24.7,,41.7,0.02,0.00749374,67.03,35.6725413,139.7184267,0,8,40.2,2.05,5,,,
01:24.8,,41.8,0.01,0.001673612,67.03,35.6725413,139.7184265,0,8,40.2,2.05,5,,,
01:24.9,,41.9,0.01,-0.004845823,67.03,35.6725412,139.7184265,0,8,39.5,2.05,5,,,
01:25.0,,42,0.01,-0.011254805,67.03,35.672541,139.7184262,0,8,39.5,2.05,5,,,
01:25.1,,42.1,0,-0.016765783,67.03,35.672541,139.7184262,0,8,39.5,2.05,5,,,
01:25.2,,42.2,0,-0.020817971,67.03,35.672541,139.718426,0,8,41.8,1.78,6,,,
01:25.3,,42.3,0,-0.023142928,67.03,35.6725408,139.7184258,0,8,41.8,1.78,6,,,
01:25.4,0:00:48,42.4,0,-0.023585346,67.03,35.6725407,139.7184257,0,8,41.8,1.78,6,,,
01:25.5,,42.5,0,-0.022111367,67.03,35.6725405,139.7184255,0,8,41.8,1.78,6,,,
01:25.6,,42.6,0,-0.019195292,67.03,35.6725405,139.7184253,0,8,41.8,1.78,6,,,
01:25.7,,42.7,0,-0.015653796,67.03,35.6725403,139.7184252,0,8,41.5,1.78,6,,,
01:25.8,,42.8,0,-0.012127831,67.03,35.6725403,139.7184252,0,8,41.5,1.78,6,,,
01:25.9,,42.9,0,-0.008972313,67.03,35.6725403,139.718425,0,8,41.5,1.78,6,,,
01:26.0,,43,0,-0.006344278,67.03,35.6725402,139.718425,0,8,41.5,1.78,6,,,
01:26.1,,43.1,0,-0.00427404,67.03,35.6725402,139.7184248,0,8,41.5,1.78,6,,,
01:26.2,,43.2,0,-0.002718852,67.03,35.6725402,139.7184248,0,8,41.5,1.78,6,,,
01:26.3,,43.3,0,-0.001600725,67.03,35.67254,139.7184247,0,8,40.8,1.78,6,,,
01:26.4,0:00:49,43.4,0,-0.000831158,67.03,35.67254,139.7184247,0,8,40.4,1.78,6,,,
01:26.5,,43.5,0,-0.000324464,67.03,35.67254,139.7184245,0,8,40.4,1.78,6,,,
01:26.6,,43.6,0,3.10E-06,67.03,35.67254,139.7184245,0,8,39.4,1.78,6,,,
01:26.7,,43.7,0,0.00021804,67.03,35.67254,139.7184245,0,8,39.1,1.78,6,,,
01:26.8,,43.8,0,0.000348722,67.03,35.67254,139.7184245,0,8,40,1.78,6,,,
01:26.9,,43.9,0,0.000407156,67.03,35.6725398,139.7184243,0,8,41.5,1.78,6,,,
01:27.0,,44,0,0.000409744,67.03,35.6725398,139.7184243,0,8,42.3,1.78,6,,,
01:27.1,,44.1,0,0.000373722,67.03,35.6725398,139.7184243,0,8,43.4,1.78,6,,,
01:27.2,,44.2,0,0.000314845,67.03,35.6725398,139.7184242,0,8,43.4,1.78,6,,,
01:27.3,,44.3,0,0.000246104,67.03,35.6725398,139.7184242,0,8,43.4,1.78,6,,,
01:27.4,0:00:50,44.4,0,0.000177227,67.03,35.67254,139.7184242,0,8,43.4,1.78,6,,,
01:27.5,,44.5,0,0.000114751,67.03,35.67254,139.7184242,0,8,43.4,1.78,6,,,
01:27.6,,44.6,0,6.24E-05,67.03,35.67254,139.7184242,0,8,44.1,1.78,6,,,
01:27.7,,44.7,0,2.20E-05,67.03,35.67254,139.7184242,0,8,43.5,1.78,6,,,
01:27.8,,44.8,0,-5.94E-06,67.03,35.67254,139.7184242,0,8,43.5,1.78,6,,,
01:27.9,,44.9,0,-2.30E-05,67.03,35.6725402,139.7184243,0,8,43.5,1.78,6,,,
01:28.0,,45,0,-3.18E-05,67.03,35.6725402,139.7184243,0,8,43.5,1.78,6,,,
01:28.1,,45.1,0,-3.49E-05,67.03,35.67254,139.7184243,0,8,44.4,1.78,6,,,
01:28.2,,45.2,0,-3.42E-05,67.03,35.67254,139.7184243,0,8,44.4,1.78,6,,,
01:28.3,,45.3,0,-3.13E-05,67.03,35.6725402,139.7184245,0,8,44.4,1.78,6,,,
01:28.4,0:00:51,45.4,0,-2.72E-05,67.03,35.6725402,139.7184245,0,8,44.4,1.78,6,,,
01:28.5,,45.5,0,-2.26E-05,67.03,35.6725402,139.7184247,0,8,44.4,1.78,6,,,
01:28.6,,45.6,0,0.000200014,67.03,35.6725403,139.7184247,0,8.1,44.4,1.78,6,,,
01:28.7,,45.7,0.01,0.002091971,67.03,35.6725405,139.7184248,0,8.1,44.4,1.78,6,,,
01:28.8,,45.8,0.04,0.012013561,68.99,35.6725418,139.7184248,0,8.1,44.4,1.78,6,,,
01:28.9,,45.9,0.11,0.045703828,69.05,35.6725422,139.7184252,0,8.2,44.4,1.78,6,,,
01:29.0,,46,0.24,0.124998435,69.15,35.6725423,139.718424,0,8.3,44.4,1.78,6,,,
01:29.1,,46.1,0.43,0.270836592,69.43,35.6725447,139.7184233,0,8.3,47.9,1.78,6,,,
01:29.2,,46.2,0.73,0.505195439,69.83,35.672548,139.7184215,0,8.4,52.2,1.78,6,,,
01:29.3,,46.3,1.1,0.846968889,70.06,35.67255,139.7184223,0,8.5,50.9,1.78,6,,,
01:29.4,0:00:52,46.4,1.49,1.284593821,70.48,35.6725537,139.718423,0,8.5,50.6,1.78,6,,,
01:29.5,,46.5,1.84,1.762684941,70.82,35.6725567,139.718424,0,8.6,52.8,1.78,6,,,
01:29.6,,46.6,2.19,2.217251539,71.24,35.6725603,139.7184227,0,8.7,53.3,1.78,6,,,
01:29.7,,46.7,2.56,2.617581606,71.74,35.6725647,139.7184215,0,8.8,54.9,1.78,6,,,
01:29.8,,46.8,2.98,2.969427109,72.24,35.6725692,139.7184208,0,8.9,52.4,1.78,6,,,
01:29.9,,46.9,3.43,3.290647268,72.81,35.6725743,139.7184213,0,8.9,54.3,1.7199999,7,,,
01:30.0,,47,3.88,3.586058855,73.3,35.6725787,139.7184217,0,9.1,52.3,1.7199999,7,,,
01:30.1,,47.1,4.29,3.838617802,73.94,35.6725842,139.7184195,0,9.1,50.9,1.78,6,,,
01:30.2,,47.2,4.66,4.020749569,74.51,35.6725892,139.7184183,0,9.2,49.8,1.78,6,,,
01:30.3,,47.3,4.98,4.109840393,75.05,35.672594,139.7184173,0,9.3,50.3,1.3099999,7,,,
01:30.4,0:00:53,47.4,5.25,4.093723297,75.71,35.6726,139.7184167,0,9.3,50.3,1.3099999,7,,,
01:30.5,,47.5,5.48,3.973884583,76.3,35.6726053,139.7184162,0,9.4,50.2,1.2099999,8,,,
01:30.6,,47.6,5.69,3.766840219,76.98,35.6726112,139.7184145,0,9.5,45.2,1.2099999,8,,,
01:30.7,,47.7,5.87,3.497217655,77.61,35.6726168,139.718413,0,9.6,45.2,1.2099999,8,,,
01:30.8,,47.8,6.03,3.189494371,78.24,35.6726223,139.7184113,0,9.6,42.1,1.3099999,7,,,
01:30.9,,47.9,6.16,2.862741947,78.92,35.6726283,139.71841,0,9.6,43.2,1.3099999,7,,,
01:31.0,,48,6.27,2.530735254,79.59,35.6726343,139.7184093,0,9.8,48.9,1.3099999,7,,,
01:31.1,,48.1,6.37,2.205621958,80.26,35.6726403,139.718408,0,9.8,42.9,1.3099999,7,,,
01:31.2,,48.2,6.45,1.898279786,80.94,35.6726463,139.7184065,0,9.9,45.6,1.3099999,7,,,
01:31.3,,48.3,6.53,1.617770076,81.63,35.6726523,139.7184047,0,10,43.2,1.3099999,7,,,
01:31.4,0:00:54,48.4,6.59,1.368669033,82.21,35.6726575,139.7184037,0,10,43,1.3099999,7,,,
01:31.5,,48.5,6.62,1.144454718,82.87,35.6726633,139.7184023,0,10,42.2,1.3099999,7,,,
01:31.6,,48.6,6.61,0.929656863,83.47,35.6726687,139.7184017,0,10.2,39.4,1.3099999,7,,,
01:31.7,,48.7,6.55,0.707603276,83.9,35.6726725,139.718401,0,10.3,37.9,1.3099999,7,,,
01:31.8,,48.8,6.44,0.461309224,84.56,35.6726785,139.7184008,0,10.3,38,1.3099999,7,,,
01:31.9,,48.9,6.31,0.18437621,85.23,35.6726843,139.718399,0,10.4,33.5,1.3099999,7,,,
01:32.0,,49,6.21,-0.101444207,85.79,35.6726893,139.7183978,0,10.5,35.1,1.3099999,7,,,
01:32.1,,49.1,6.13,-0.358111382,86.32,35.672694,139.7183968,0,10.5,35.6,1.3099999,7,,,
01:32.2,,49.2,6.06,-0.56109643,86.93,35.6726995,139.7183967,0,10.7,29.8,1.3099999,7,,,
01:32.3,,49.3,5.98,-0.707885325,87.45,35.6727042,139.7183968,0,10.7,34.1,1.3099999,7,,,
01:32.4,0:00:55,49.4,5.89,-0.80925262,87.96,35.6727088,139.7183968,0,10.7,45.6,1.3099999,7,,,
01:32.5,,49.5,5.79,-0.880844474,88.52,35.6727138,139.718396,0,10.9,40.7,1.3099999,7,,,
01:32.6,,49.6,5.69,-0.934116304,88.99,35.672718,139.7183955,0,10.9,31.4,1.3099999,7,,,
01:32.7,,49.7,5.59,-0.974193454,89.43,35.672722,139.7183955,0,10.9,31.4,1.3099999,7,,,
01:32.8,,49.8,5.47,-1.008293271,89.9,35.6727262,139.718395,0,11,36,1.3099999,7,,,
01:32.9,,49.9,5.33,-1.046795845,90.37,35.6727303,139.7183962,0,11.1,31.4,1.3099999,7,,,
01:33.0,,50,5.18,-1.097183704,90.7,35.6727333,139.7183965,0,11.2,40.3,1.3099999,7,,,
